card_code,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,rfm_sum,segment,gender,date_of_birth,age
2719000093292,106,13,162520.0,1,1,3,113,5,Leaving Customers,Female,,
2719000093308,107,7,10790.0,1,1,1,111,3,Leaving Customers,Female,1972-11-12,52.0
2719000093346,3,18,21000.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000093353,179,2,26515.0,1,1,1,111,3,Leaving Customers,Female,,
2719000093377,32,9,113295.0,2,1,3,213,6,Leaving Customers,Female,,
2719000093384,1,12,18510.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000093391,3,12,40870.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000093407,3,23,44040.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000093414,2,12,40785.0,5,1,1,511,7,Potential Loyalists,,,
2719000093438,28,27,148800.0,3,2,3,323,8,Potential Loyalists,,,
2719000093452,206,1,2380.0,1,1,1,111,3,Leaving Customers,Female,,
2719000093469,11,16,20185.0,4,2,1,421,7,Potential Loyalists,Female,,
2719000093476,33,9,30354.0,2,1,1,211,4,Leaving Customers,,,
2719000093490,2,15,12035.0,5,1,1,511,7,Potential Loyalists,,,
2719000093544,34,10,5580.0,2,1,1,211,4,Leaving Customers,Female,,
2719000093582,145,2,4050.0,1,1,1,111,3,Leaving Customers,Female,,
2719000093599,17,36,116740.0,3,2,3,323,8,Potential Loyalists,Male,,
2719000093612,148,1,10.0,1,1,1,111,3,Leaving Customers,Female,,
2719000093650,7,9,16590.0,4,1,1,411,6,Leaving Customers,Female,1995-02-10,30.0
2719000093667,91,4,7401.0,1,1,1,111,3,Leaving Customers,Female,1968-07-31,56.0
2719000093674,2,2,7855.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000093698,4,11,41770.0,5,1,1,511,7,Potential Loyalists,,,
2719000093766,25,13,15254.0,3,1,1,311,5,Leaving Customers,Female,,
2719000093797,32,6,17950.0,2,1,1,211,4,Leaving Customers,,,
2719000093834,134,2,1300.0,1,1,1,111,3,Leaving Customers,Female,,
2719000093841,39,4,30535.0,2,1,1,211,4,Leaving Customers,,,
2719000093919,2,4,13970.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000093926,13,17,36905.0,4,2,1,421,7,Potential Loyalists,Female,,
2719000093940,142,1,1800.0,1,1,1,111,3,Leaving Customers,Female,,
2719000093995,18,3,5540.0,3,1,1,311,5,Leaving Customers,Female,,
2719000094206,63,9,33105.85,1,1,1,111,3,Leaving Customers,Female,1988-02-13,37.0
2719000094220,15,4,3550.0,3,1,1,311,5,Leaving Customers,Female,1986-06-25,38.0
2719000094312,13,7,79520.0,4,1,2,412,7,Potential Loyalists,Female,,
2719000094350,135,1,10000.0,1,1,1,111,3,Leaving Customers,Female,1976-06-07,48.0
2719000094435,110,3,10570.0,1,1,1,111,3,Leaving Customers,Female,1961-01-31,64.0
2719000095050,111,1,4426.0,1,1,1,111,3,Leaving Customers,Female,1987-10-04,37.0
2719000095418,108,3,30100.0,1,1,1,111,3,Leaving Customers,Female,1972-05-15,52.0
2719000095616,110,1,1890.0,1,1,1,111,3,Leaving Customers,Female,1986-03-18,39.0
2719000095852,194,1,1390.0,1,1,1,111,3,Leaving Customers,Female,1976-02-28,49.0
2719000095920,178,3,12600.0,1,1,1,111,3,Leaving Customers,Female,1990-11-11,34.0
2719000095944,14,11,32995.88,4,1,1,411,6,Leaving Customers,Female,1992-12-13,32.0
2719000096026,79,2,3200.0,1,1,1,111,3,Leaving Customers,Female,,
2719000096040,6,24,26100.0,4,2,1,421,7,Potential Loyalists,Female,,
2719000096095,10,5,12870.0,4,1,1,411,6,Leaving Customers,,,
2719000096156,122,5,7811.0,1,1,1,111,3,Leaving Customers,,,
2719000096163,48,10,16900.0,2,1,1,211,4,Leaving Customers,,,
2719000096170,69,1,2000.0,1,1,1,111,3,Leaving Customers,,,
2719000096194,37,11,32390.0,2,1,1,211,4,Leaving Customers,,,
2719000096231,210,1,930.0,1,1,1,111,3,Leaving Customers,,,
2719000096279,26,6,12800.0,3,1,1,311,5,Leaving Customers,,,
2719000096422,109,2,8220.0,1,1,1,111,3,Leaving Customers,,,
2719000096439,62,1,3370.0,1,1,1,111,3,Leaving Customers,,,
2719000096446,124,5,9760.0,1,1,1,111,3,Leaving Customers,,,
2719000096538,4,16,39480.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000096798,13,10,19835.8,4,1,1,411,6,Leaving Customers,Female,2001-12-06,23.0
2719000096873,18,1,1000.0,3,1,1,311,5,Leaving Customers,Female,1964-01-20,61.0
2719000096910,91,3,4826.1,1,1,1,111,3,Leaving Customers,Female,1996-03-11,29.0
2719000096934,156,2,20360.0,1,1,1,111,3,Leaving Customers,Male,1970-06-29,54.0
2719000098044,2,47,252184.23,5,3,4,534,12,Potential Loyalists,Female,1974-04-14,51.0
2719000098075,39,3,13035.74,2,1,1,211,4,Leaving Customers,Female,1984-05-04,40.0
2719000098143,79,7,11058.68,1,1,1,111,3,Leaving Customers,Female,1981-08-05,43.0
2719000098167,99,1,4032.84,1,1,1,111,3,Leaving Customers,Female,1997-04-10,28.0
2719000098204,110,1,11640.0,1,1,1,111,3,Leaving Customers,Female,1994-10-10,30.0
2719000098228,76,3,9590.0,1,1,1,111,3,Leaving Customers,Female,1962-12-07,62.0
2719000098259,84,1,5000.02,1,1,1,111,3,Leaving Customers,Female,1973-12-02,51.0
2719000098297,4,21,30781.96,5,2,1,521,8,Potential Loyalists,Female,1957-09-05,67.0
2719000098310,14,3,6027.08,4,1,1,411,6,Leaving Customers,Female,1995-08-06,29.0
2719000098334,39,4,53569.38,2,1,2,212,5,Leaving Customers,Female,1993-06-26,31.0
2719000098396,15,2,10640.0,3,1,1,311,5,Leaving Customers,,,
2719000098488,7,3,13790.0,4,1,1,411,6,Leaving Customers,Female,1951-01-03,74.0
2719000098563,32,11,64224.04,2,1,2,212,5,Leaving Customers,Female,1982-03-01,43.0
2719000098594,11,18,78553.3,4,2,2,422,8,Potential Loyalists,Male,1961-01-13,64.0
2719000098624,4,18,53277.04,5,2,2,522,9,Potential Loyalists,Female,1979-09-28,45.0
2719000098631,4,17,60192.04,5,2,2,522,9,Potential Loyalists,Female,1977-02-20,48.0
2719000098730,135,1,2220.0,1,1,1,111,3,Leaving Customers,Female,1989-11-05,35.0
2719000098747,103,1,8145.0,1,1,1,111,3,Leaving Customers,Male,1987-11-24,37.0
2719000098778,15,9,8928.76,3,1,1,311,5,Leaving Customers,Female,1982-01-20,43.0
2719000098808,3,1,6000.0,5,1,1,511,7,Potential Loyalists,Female,1991-07-28,33.0
2719000098860,7,26,33525.46,4,2,1,421,7,Potential Loyalists,Female,1954-09-16,70.0
2719000098921,7,15,35645.08,4,1,1,411,6,Leaving Customers,Female,1973-07-06,51.0
2719000099560,69,8,40584.34,1,1,1,111,3,Leaving Customers,Female,1956-07-07,68.0
2719000099577,17,3,3550.0,3,1,1,311,5,Leaving Customers,Female,1986-09-16,38.0
2719000099652,7,22,33740.0,4,2,1,421,7,Potential Loyalists,Female,1964-06-15,60.0
2719000100365,38,1,3340.0,2,1,1,211,4,Leaving Customers,Female,1995-06-29,29.0
2719000100846,165,3,19837.25,1,1,1,111,3,Leaving Customers,Female,,
2719000102963,81,1,590.0,1,1,1,111,3,Leaving Customers,Female,1959-03-07,66.0
2719000104165,9,2,13481.0,4,1,1,411,6,Leaving Customers,Female,,
2719000104271,146,3,6610.0,1,1,1,111,3,Leaving Customers,Female,,
2719000104301,56,5,25775.059999999998,2,1,1,211,4,Leaving Customers,Female,,
2719000104523,29,2,6951.68,3,1,1,311,5,Leaving Customers,Female,,
2719000104608,3,29,79775.32,5,2,2,522,9,Potential Loyalists,Male,1963-11-13,61.0
2719000104677,48,14,89250.0,2,1,2,212,5,Leaving Customers,Female,,
2719000105728,8,7,21400.0,4,1,1,411,6,Leaving Customers,Female,1988-05-26,36.0
2719000106015,10,6,20960.0,4,1,1,411,6,Leaving Customers,,,
2719000106022,48,2,1510.0,2,1,1,211,4,Leaving Customers,Female,,
2719000106053,19,6,12130.0,3,1,1,311,5,Leaving Customers,Male,,
2719000106060,5,14,48490.0,4,1,1,411,6,Leaving Customers,Female,,
2719000106077,113,1,6430.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106145,217,1,5045.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106152,88,4,12960.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106169,4,50,56118.0,5,3,2,532,10,Potential Loyalists,Female,,
2719000106220,108,1,7430.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106237,62,5,12150.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106268,3,82,101841.0,5,4,3,543,12,Potential Loyalists,Female,,
2719000106275,3,19,38270.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000106282,31,2,10800.0,2,1,1,211,4,Leaving Customers,Female,,
2719000106336,191,1,5450.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106343,34,4,6240.0,2,1,1,211,4,Leaving Customers,Female,,
2719000106367,7,5,20340.0,4,1,1,411,6,Leaving Customers,Female,,
2719000106374,64,2,5440.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106435,14,23,68680.0,4,2,2,422,8,Potential Loyalists,Female,,
2719000106480,161,3,5630.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106497,106,1,650.0,1,1,1,111,3,Leaving Customers,,,
2719000106534,27,5,6420.0,3,1,1,311,5,Leaving Customers,Female,,
2719000106558,18,15,17531.0,3,1,1,311,5,Leaving Customers,Male,,
2719000106565,129,1,5150.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106589,106,3,15115.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106596,63,5,10440.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106619,26,8,18655.0,3,1,1,311,5,Leaving Customers,Female,,
2719000106640,31,21,27499.0,2,2,1,221,5,Leaving Customers,Female,,
2719000106657,2,58,79367.0,5,3,2,532,10,Potential Loyalists,Female,,
2719000106671,39,2,4201.0,2,1,1,211,4,Leaving Customers,Male,,
2719000106701,91,1,900.0,1,1,1,111,3,Leaving Customers,,,
2719000106718,73,4,18010.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106725,62,2,4850.0,1,1,1,111,3,Leaving Customers,,,
2719000106794,116,1,5060.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106800,184,2,21310.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106817,28,28,129475.0,3,2,3,323,8,Potential Loyalists,Female,,
2719000106831,210,5,11700.0,1,1,1,111,3,Leaving Customers,Female,,
2719000106909,18,6,6460.0,3,1,1,311,5,Leaving Customers,Female,,
2719000106930,9,1,16340.0,4,1,1,411,6,Leaving Customers,Female,,
2719000106947,118,1,6430.0,1,1,1,111,3,Leaving Customers,Male,,
2719000106954,132,2,4740.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107036,2,26,39437.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000107043,22,9,11535.0,3,1,1,311,5,Leaving Customers,Female,,
2719000107074,95,9,15080.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107081,2,17,24970.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000107159,129,5,11670.0,1,1,1,111,3,Leaving Customers,,,
2719000107197,222,2,9110.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107234,45,4,3930.0,2,1,1,211,4,Leaving Customers,Female,,
2719000107265,4,35,67445.0,5,2,2,522,9,Potential Loyalists,,,
2719000107272,9,35,41467.0,4,2,1,421,7,Potential Loyalists,,,
2719000107326,225,1,5720.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107340,7,51,91156.0,4,3,2,432,9,Potential Loyalists,Female,,
2719000107395,5,8,16505.0,4,1,1,411,6,Leaving Customers,Female,,
2719000107401,56,9,22780.0,2,1,1,211,4,Leaving Customers,,,
2719000107418,37,5,9900.0,2,1,1,211,4,Leaving Customers,Female,,
2719000107425,5,29,40995.0,4,2,1,421,7,Potential Loyalists,Female,,
2719000107432,137,3,5920.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107456,1,8,6125.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000107463,44,6,11325.0,2,1,1,211,4,Leaving Customers,Female,,
2719000107494,1,20,97230.0,5,2,2,522,9,Potential Loyalists,Female,,
2719000107524,18,3,3735.0,3,1,1,311,5,Leaving Customers,Female,,
2719000107593,110,8,24510.0,1,1,1,111,3,Leaving Customers,Male,,
2719000107692,46,12,21250.0,2,1,1,211,4,Leaving Customers,Female,,
2719000107746,106,5,18900.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107777,172,4,3460.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107784,7,18,24615.0,4,2,1,421,7,Potential Loyalists,Female,,
2719000107791,4,5,12730.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000107821,89,1,5640.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107869,1,7,7410.0,5,1,1,511,7,Potential Loyalists,,,
2719000107876,110,6,4080.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107883,115,1,700.0,1,1,1,111,3,Leaving Customers,Female,,
2719000107999,181,1,5000.0,1,1,1,111,3,Leaving Customers,Female,,
2719000108002,32,6,22820.0,2,1,1,211,4,Leaving Customers,Female,,
2719000108057,5,12,29607.68,4,1,1,411,6,Leaving Customers,Female,1977-02-14,48.0
2719000108163,16,5,16402.02,3,1,1,311,5,Leaving Customers,Female,1976-09-07,48.0
2719000108507,63,1,3168.0,1,1,1,111,3,Leaving Customers,Female,1973-10-06,51.0
2719000108583,3,5,29377.2,5,1,1,511,7,Potential Loyalists,Female,1995-06-07,29.0
2719000108866,106,4,13575.74,1,1,1,111,3,Leaving Customers,Female,1963-01-04,62.0
2719000109016,3,9,6840.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000109023,5,16,18060.0,4,2,1,421,7,Potential Loyalists,Female,,
2719000109030,5,15,15530.0,4,1,1,411,6,Leaving Customers,Female,,
2719000109047,35,12,41765.0,2,1,1,211,4,Leaving Customers,Female,,
2719000109054,52,7,29550.0,2,1,1,211,4,Leaving Customers,,,
2719000109061,37,7,26740.0,2,1,1,211,4,Leaving Customers,Female,,
2719000109078,21,8,30830.0,3,1,1,311,5,Leaving Customers,Female,,
2719000109092,107,4,6740.0,1,1,1,111,3,Leaving Customers,,,
2719000109115,23,11,98305.0,3,1,2,312,6,Leaving Customers,Female,,
2719000109122,3,15,21740.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000109139,150,4,3120.0,1,1,1,111,3,Leaving Customers,,,
2719000109146,25,11,60395.0,3,1,2,312,6,Leaving Customers,Female,,
2719000109153,60,2,2120.0,1,1,1,111,3,Leaving Customers,,,
2719000109160,16,12,3960.0,3,1,1,311,5,Leaving Customers,Female,,
2719000109191,6,5,17950.0,4,1,1,411,6,Leaving Customers,Female,,
2719000109214,32,2,3270.0,2,1,1,211,4,Leaving Customers,,,
2719000109221,95,7,8980.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109238,72,5,26640.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109245,10,8,16330.0,4,1,1,411,6,Leaving Customers,Female,,
2719000109252,8,12,51930.0,4,1,2,412,7,Potential Loyalists,Female,,
2719000109269,165,2,26490.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109276,30,11,12810.0,2,1,1,211,4,Leaving Customers,Female,,
2719000109283,66,4,1765.0,1,1,1,111,3,Leaving Customers,,,
2719000109290,3,44,96820.0,5,3,2,532,10,Potential Loyalists,,,
2719000109313,12,12,28305.0,4,1,1,411,6,Leaving Customers,Female,,
2719000109320,142,1,1100.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109344,13,21,68330.0,4,2,2,422,8,Potential Loyalists,,,
2719000109351,30,3,5360.0,2,1,1,211,4,Leaving Customers,,,
2719000109375,13,8,14450.0,4,1,1,411,6,Leaving Customers,Female,,
2719000109399,120,5,39895.0,1,1,1,111,3,Leaving Customers,,,
2719000109436,11,15,208700.0,4,1,4,414,9,Big Spenders,Female,,
2719000109443,101,4,13545.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109450,11,30,55583.0,4,2,2,422,8,Potential Loyalists,Female,,
2719000109467,95,4,8680.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109474,23,5,11310.0,3,1,1,311,5,Leaving Customers,Female,,
2719000109481,2,18,7430.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000109498,7,5,16080.0,4,1,1,411,6,Leaving Customers,,,
2719000109504,10,2,2960.0,4,1,1,411,6,Leaving Customers,,,
2719000109566,1,50,103685.0,5,3,3,533,11,Potential Loyalists,Female,2003-05-09,21.0
2719000109573,11,13,21330.0,4,1,1,411,6,Leaving Customers,Female,,
2719000109580,84,6,22700.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109603,23,7,8980.0,3,1,1,311,5,Leaving Customers,Female,,
2719000109627,10,12,22600.0,4,1,1,411,6,Leaving Customers,,,
2719000109634,131,2,9480.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109641,14,32,70410.0,4,2,2,422,8,Potential Loyalists,Female,,
2719000109689,2,22,35150.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000109696,12,18,110350.0,4,2,3,423,9,Potential Loyalists,Female,,
2719000109702,31,10,100435.0,2,1,3,213,6,Leaving Customers,,,
2719000109719,9,18,87361.0,4,2,2,422,8,Potential Loyalists,,,
2719000109726,73,9,33620.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109733,32,8,28355.0,2,1,1,211,4,Leaving Customers,Female,,
2719000109764,9,31,55440.0,4,2,2,422,8,Potential Loyalists,Female,,
2719000109771,5,14,76205.0,4,1,2,412,7,Potential Loyalists,Female,,
2719000109788,12,7,24060.0,4,1,1,411,6,Leaving Customers,,,
2719000109795,105,3,11430.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109801,2,16,30976.0,5,2,1,521,8,Potential Loyalists,Female,,
2719000109825,162,4,4520.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109832,4,12,21325.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000109849,52,4,34951.0,2,1,1,211,4,Leaving Customers,Female,,
2719000109870,19,9,6630.0,3,1,1,311,5,Leaving Customers,Female,,
2719000109887,17,6,20675.0,3,1,1,311,5,Leaving Customers,,,
2719000109894,60,50,245460.0,1,3,4,134,8,Potential Loyalists,Female,,
2719000109900,28,18,61795.0,3,2,2,322,7,Potential Loyalists,Female,,
2719000109917,17,19,36985.0,3,2,1,321,6,Leaving Customers,Female,,
2719000109924,190,1,740.0,1,1,1,111,3,Leaving Customers,Female,,
2719000109931,4,8,28410.0,5,1,1,511,7,Potential Loyalists,Female,,
2719000109979,1,46,71045.0,5,3,2,532,10,Potential Loyalists,Female,,
2719000109986,1,27,69315.0,5,2,2,522,9,Potential Loyalists,Female,,
2719000109993,122,1,1700.0,1,1,1,111,3,Leaving Customers,Female,,
2719000110005,10,8,15130.0,4,1,1,411,6,Leaving Customers,Female,,
2719000110050,10,4,6291.0,4,1,1,411,6,Leaving Customers,Female,1973-09-05,51.0
2719000110173,2,8,74277.36,5,1,2,512,8,Potential Loyalists,Female,1970-08-05,54.0
2719000110234,168,1,2800.0,1,1,1,111,3,Leaving Customers,Female,1977-01-16,48.0
2719000110319,3,44,256732.4,5,3,4,534,12,Potential Loyalists,Female,1973-11-25,51.0
2719000110371,88,5,7765.0,1,1,1,111,3,Leaving Customers,Female,1972-04-02,53.0
2719000110418,131,2,8790.0,1,1,1,111,3,Leaving Customers,Female,1976-12-24,48.0
2719000110425,109,1,9780.0,1,1,1,111,3,Leaving Customers,Female,1990-12-04,34.0
2719000110463,48,8,37480.0,2,1,1,211,4,Leaving Customers,Female,1987-04-09,38.0
2719000110517,5,10,19241.18,4,1,1,411,6,Leaving Customers,Female,1977-02-05,48.0
2719000110555,123,1,2300.0,1,1,1,111,3,Leaving Customers,Female,1983-10-18,41.0
2719000110593,133,1,400.0,1,1,1,111,3,Leaving Customers,Female,1984-01-30,41.0
2719000110647,25,7,30657.46,3,1,1,311,5,Leaving Customers,Female,1979-08-06,45.0
2719000110739,118,2,6619.12,1,1,1,111,3,Leaving Customers,Female,,
2719000110852,1,46,197198.02,5,3,3,533,11,Potential Loyalists,Male,1996-11-04,28.0
2719000110869,25,5,4977.13,3,1,1,311,5,Leaving Customers,Female,1969-02-21,56.0
2719000110951,7,6,6327.02,4,1,1,411,6,Leaving Customers,Female,1981-05-26,43.0
2719000111033,51,1,1390.0,2,1,1,211,4,Leaving Customers,Female,1998-05-09,26.0
2719000111040,182,1,1000.0,1,1,1,111,3,Leaving Customers,Female,1953-02-07,72.0
2719000111064,5,9,11223.2,4,1,1,411,6,Leaving Customers,Female,1966-06-11,58.0
2719000111088,134,2,3646.7200000000003,1,1,1,111,3,Leaving Customers,Female,1968-01-18,57.0
2719000111101,26,8,13690.0,3,1,1,311,5,Leaving Customers,Female,1954-09-10,70.0
2719000111125,37,2,9145.18,2,1,1,211,4,Leaving Customers,Male,1975-08-26,49.0
2719000111132,187,1,3367.22,1,1,1,111,3,Leaving Customers,Female,1963-09-19,61.0
2719000111149,158,2,4850.0,1,1,1,111,3,Leaving Customers,Female,1974-08-19,50.0
2719000111163,37,2,8640.0,2,1,1,211,4,Leaving Customers,Female,1974-01-28,51.0
2719000111170,38,8,58130.0,2,1,2,212,5,Leaving Customers,Female,1990-11-17,34.0
2719000111378,9,14,21145.71,4,1,1,411,6,Leaving Customers,Female,1971-03-13,54.0
2719000111446,2,32,43405.42,5,2,1,521,8,Potential Loyalists,Female,1987-01-29,38.0
2719000111477,109,2,5880.0,1,1,1,111,3,Leaving Customers,Female,,
2719000111484,46,2,9627.48,2,1,1,211,4,Leaving Customers,Female,1979-05-04,45.0
2719000111521,9,20,71475.02,4,2,2,422,8,Potential Loyalists,Male,,
2719000111590,123,1,500.0,1,1,1,111,3,Leaving Customers,Female,1980-01-28,45.0
2719000111613,10,6,37230.0,4,1,1,411,6,Leaving Customers,,,
2719000111644,3,18,40013.14,5,2,1,521,8,Potential Loyalists,Female,1979-01-02,46.0
2719000111705,6,20,62571.44,4,2,2,422,8,Potential Loyalists,Female,,
2719000111750,83,6,10770.140000000001,1,1,1,111,3,Leaving Customers,Female,1992-06-24,32.0
2719000111767,43,2,4824.84,2,1,1,211,4,Leaving Customers,Female,1967-05-22,57.0
2719000111774,1,52,97090.95,5,3,2,532,10,Potential Loyalists,Male,1960-08-05,64.0
2719000111828,39,4,12196.05,2,1,1,211,4,Leaving Customers,Male,1981-11-10,43.0
2719000111934,31,1,350.0,2,1,1,211,4,Leaving Customers,Female,1990-03-25,35.0
2719000111965,66,10,15754.36,1,1,1,111,3,Leaving Customers,Female,1984-09-30,40.0
2719000111972,2,17,36919.44,5,2,1,521,8,Potential Loyalists,Female,1984-05-16,40.0
2719000112092,65,6,9478.04,1,1,1,111,3,Leaving Customers,Male,1983-05-08,41.0
2719000112108,20,24,96771.04,3,2,2,322,7,Potential Loyalists,Female,1953-05-24,71.0
2719000112115,38,2,7960.0,2,1,1,211,4,Leaving Customers,Female,,
2719000112139,9,4,8640.0,4,1,1,411,6,Leaving Customers,Female,1968-01-15,57.0
2719000112184,6,33,55792.0,4,2,2,422,8,Potential Loyalists,Female,1972-04-26,53.0
2719000112191,157,1,3621.48,1,1,1,111,3,Leaving Customers,Female,1980-06-02,44.0
2719000112344,6,9,44498.6,4,1,1,411,6,Leaving Customers,Female,1971-09-29,53.0
2719000112375,12,11,43183.88,4,1,1,411,6,Leaving Customers,Female,1991-05-28,33.0
2719000112382,12,3,6810.0,4,1,1,411,6,Leaving Customers,Female,1974-01-27,51.0
